 -4.0 -64.0
 -3.9 -59.318999999999996
 -3.8 -54.87199999999999
 -3.6999999999999997 -50.65299999999999
 -3.5999999999999996 -46.655999999999985
 -3.4999999999999996 -42.874999999999986
 -3.3999999999999995 -39.30399999999998
 -3.2999999999999994 -35.936999999999976
 -3.1999999999999993 -32.76799999999998
 -3.099999999999999 -29.790999999999976
 -2.999999999999999 -26.999999999999975
 -2.899999999999999 -24.388999999999974
 -2.799999999999999 -21.951999999999973
 -2.699999999999999 -19.682999999999975
 -2.5999999999999988 -17.575999999999976
 -2.4999999999999987 -15.624999999999975
 -2.3999999999999986 -13.823999999999975
 -2.2999999999999985 -12.166999999999977
 -2.1999999999999984 -10.647999999999977
 -2.0999999999999983 -9.260999999999978
 -1.9999999999999982 -7.999999999999979
 -1.8999999999999981 -6.85899999999998
 -1.799999999999998 -5.831999999999981
 -1.699999999999998 -4.9129999999999825
 -1.5999999999999979 -4.095999999999983
 -1.4999999999999978 -3.374999999999985
 -1.3999999999999977 -2.7439999999999864
 -1.2999999999999976 -2.1969999999999876
 -1.1999999999999975 -1.7279999999999893
 -1.0999999999999974 -1.3309999999999906
 -0.9999999999999973 -0.999999999999992
 -0.8999999999999972 -0.7289999999999933
 -0.7999999999999972 -0.5119999999999946
 -0.6999999999999971 -0.3429999999999957
 -0.599999999999997 -0.21599999999999675
 -0.4999999999999969 -0.12499999999999767
 -0.3999999999999968 -6.399999999999846e-2
 -0.2999999999999967 -2.699999999999911e-2
 -0.19999999999999662 -7.999999999999594e-3
 -9.999999999999654e-2 -9.999999999998962e-4
 3.552713678800501e-15 4.484155085839415e-44
 0.10000000000000364 1.0000000000001093e-3
 0.20000000000000373 8.000000000000448e-3
 0.3000000000000038 2.700000000000103e-2
 0.4000000000000039 6.400000000000187e-2
 0.500000000000004 0.125000000000003
 0.6000000000000041 0.2160000000000044
 0.7000000000000042 0.34300000000000613
 0.8000000000000043 0.5120000000000082
 0.9000000000000044 0.7290000000000105
 1.0000000000000044 1.0000000000000133
 1.1000000000000045 1.3310000000000164
 1.2000000000000046 1.72800000000002
 1.3000000000000047 2.197000000000024
 1.4000000000000048 2.744000000000028
 1.5000000000000049 3.375000000000033
 1.600000000000005 4.096000000000038
 1.700000000000005 4.913000000000044
 1.8000000000000052 5.8320000000000505
 1.9000000000000052 6.859000000000057
 2.0000000000000053 8.000000000000064
 2.1000000000000054 9.261000000000072
 2.2000000000000055 10.64800000000008
 2.3000000000000056 12.167000000000089
 2.4000000000000057 13.824000000000098
 2.5000000000000058 15.625000000000108
 2.600000000000006 17.576000000000118
 2.700000000000006 19.68300000000013
 2.800000000000006 21.95200000000014
 2.900000000000006 24.389000000000156
 3.000000000000006 27.000000000000167
 3.1000000000000063 29.79100000000018
 3.2000000000000064 32.7680000000002
 3.3000000000000065 35.93700000000021
 3.4000000000000066 39.30400000000023
 3.5000000000000067 42.87500000000024
 3.6000000000000068 46.65600000000026
 3.700000000000007 50.65300000000028
 3.800000000000007 54.8720000000003
 3.900000000000007 59.31900000000032
 4.000000000000007 64.00000000000034
